edge_id,source_node,target_node,edge_type,weight,distance_pixels,phase_difference_rad,time_difference_sec
G00722,N0045,N0046,TEMPORAL,0.20719963312149,243,1.52681398391724,0.184510250569478
G00723,N0046,N0047,TEMPORAL,0.2737056016922,213,1.33831834793091,0.161731207289293
G00724,N0047,N0048,TEMPORAL,0.0022042840719223,458.001091701756,2.87769865989685,0.411541381928625
G00725,N0048,N0049,TEMPORAL,0.203156530857086,245,1.53938031196594,0.186028853454822
G00726,N0049,N0050,TEMPORAL,0.252595543861389,222,1.39486694335938,0.168564920273349
G00727,N0050,N0051,TEMPORAL,0.0010365842608735,472.001059320845,2.96566319465637,0.400911161731207
G00728,N0051,N0052,TEMPORAL,0.00128256087191403,472,2.96566319465637,0.358390280941535
G00729,N0052,N0053,TEMPORAL,0.00110752077307552,471.001061569929,2.95938014984131,0.401670463173879
G00730,N0053,N0054,TEMPORAL,0.223857924342155,235,1.47654867172241,0.178435839028094
G00731,N0054,N0055,TEMPORAL,0.221733063459396,236,1.4828314781189,0.179195140470767
G00732,N0055,N0056,TEMPORAL,0.0010365842608735,472.001059320845,2.96566319465637,0.400911161731207
G00733,N0056,N0057,TEMPORAL,0.19718262553215,248,1.55822968482971,0.18830675778284
G00734,N0057,N0058,TEMPORAL,0.239074662327766,228,1.43256640434265,0.173120728929385
G00735,N0058,N0059,TEMPORAL,0.000900931598152965,474.001054851147,2.97822976112366,0.399392558845863
G00736,N0059,N0060,TEMPORAL,0.203156486153603,245,1.53938055038452,0.18602885345482
G00737,N0060,N0061,TEMPORAL,0.239074692130089,228,1.43256616592407,0.173120728929385
G00738,N0061,N0062,TEMPORAL,0.000900927581824362,474.001054851147,2.97822999954224,0.399392558845863
G00739,N0062,N0063,TEMPORAL,0.20719963312149,243,1.52681398391724,0.184510250569476
G00740,N0063,N0064,TEMPORAL,0.230305969715118,232,1.45769906044006,0.176157934700075
G00741,N0064,N0065,TEMPORAL,0.000773771025706083,476.001050419009,2.99079608917236,0.397873955960517
G00742,N0065,N0066,TEMPORAL,0.00128256087191403,472,2.96566319465637,0.358390280941533
G00743,N0066,N0067,TEMPORAL,0.168931931257248,737.000678425739,1.65247797966003,0.19969627942293
G00744,N0067,N0068,TEMPORAL,0.167143657803535,264,1.65876090526581,0.200455580865604
G00745,N0068,N0069,TEMPORAL,0.283407002687454,209,1.31318593025208,0.158694001518604
G00746,N0069,N0070,TEMPORAL,0.179910212755203,257,1.61477851867676,0.195140470766894
G00747,N0070,N0071,TEMPORAL,0.156660318374634,730.000684931186,1.69646000862122,0.205011389521641
G00748,N0071,N0072,TEMPORAL,0.172543987631798,261,1.63991129398346,0.198177676537583
G00749,N0072,N0073,TEMPORAL,0.195215374231339,249,1.56451320648193,0.189066059225514
G00750,N0073,N0074,TEMPORAL,0.261854946613312,218,1.36973428726196,0.165527714502659
G00751,N0074,N0075,TEMPORAL,0.135377064347267,717.000697349731,1.77814126014709,0.214882308276383
G00752,N0075,N0076,TEMPORAL,0.191317141056061,251,1.57707953453064,0.190584662110858
G00753,N0076,N0077,TEMPORAL,0.191317185759544,251,1.57707929611206,0.190584662110858
G00754,N0077,N0078,TEMPORAL,0.239074662327766,228,1.43256640434265,0.173120728929387
G00755,N0078,N0079,TEMPORAL,0.178050816059113,742.000673854141,1.6210618019104,0.195899772209568
G00756,N0079,N0080,TEMPORAL,0.168931975960732,263,1.65247774124146,0.19969627942293
G00757,N0080,N0081,TEMPORAL,0.195215374231339,249,1.56451320648193,0.18906605922551
G00758,N0081,N0082,TEMPORAL,0.234665840864182,230,1.44513261318207,0.174639331814731
G00759,N0082,N0083,TEMPORAL,0.154953971505165,729.000685870734,1.70274317264557,0.205770690964314
G00760,N0083,N0084,TEMPORAL,0.1913171261549,251,1.57707965373993,0.190584662110858
G00761,N0084,N0085,TEMPORAL,0.197182580828667,248,1.55822992324829,0.18830675778284
G00762,N0085,N0086,TEMPORAL,0.254891991615295,221,1.38858366012573,0.167805618830673
G00763,N0086,N0087,TEMPORAL,0.13852547109127,719.000695409956,1.76557517051697,0.213363705391043
G00764,N0087,N0088,TEMPORAL,0.1952153891325,249,1.56451308727264,0.18906605922551
G00765,N0088,N0089,TEMPORAL,0.170732095837593,262,1.64619445800781,0.19893697798026
G00766,N0089,N0090,TEMPORAL,0.278531700372696,211,1.32575225830078,0.160212604403949
G00767,N0090,N0091,TEMPORAL,0.141719430685043,721.000693480942,1.75300860404968,0.211845102505695
G00768,N0091,N0092,TEMPORAL,0.197182580828667,248,1.55822992324829,0.18830675778284
G00769,N0092,N0093,TEMPORAL,0.193260222673416,250,1.57079648971558,0.189825360668184
G00770,N0093,N0094,TEMPORAL,0.271310865879059,214,1.34460163116455,0.162490508731967
G00771,N0094,N0095,TEMPORAL,0.127703413367271,712.000702246845,1.80955719947815,0.218678815489749
G00772,N0095,N0096,TEMPORAL,0.201153114438057,246,1.54566359519958,0.186788154897496
G00773,N0096,N0097,TEMPORAL,0.187467008829117,253,1.58964562416077,0.192103264996202
G00774,N0097,N0098,TEMPORAL,0.271310776472092,214,1.34460210800171,0.162490508731967
G00775,N0098,N0099,TEMPORAL,0.15157613158226,727.000687757584,1.71530938148499,0.207289293849659
G00776,N0099,N0100,TEMPORAL,0.174367725849152,260,1.6336282491684,0.197418375094912
G00777,N0100,N0101,TEMPORAL,0.170732051134109,262,1.64619469642639,0.198936977980257
G00778,N0101,N0102,TEMPORAL,0.261854946613312,218,1.36973428726196,0.165527714502659
G00779,N0102,N0103,TEMPORAL,0.165367126464844,735.000680271794,1.66504406929016,0.201214882308275
G00780,N0103,N0104,TEMPORAL,0.11179930716753,299,1.87867248058319,0.227031131359151
G00781,N0104,N0105,TEMPORAL,0.266558349132538,216,1.35716795921326,0.164009111617311
G00782,N0105,N0106,TEMPORAL,0.254891932010651,221,1.3885840177536,0.167805618830677
G00783,N0106,N0107,TEMPORAL,0.174367740750313,740.000675675367,1.63362812995911,0.197418375094912
G00784,N0107,N0108,TEMPORAL,0.106343358755112,303,1.90380525588989,0.23006833712984
G00785,N0108,N0109,TEMPORAL,0.290811955928802,206,1.29433608055115,0.156416097190586
G00786,N0109,N0110,TEMPORAL,0.23247979581356,231,1.45141589641571,0.175398633257402
G00787,N0110,N0111,TEMPORAL,0.174367740750313,740.000675675367,1.63362812995911,0.197418375094912
G00788,N0111,N0112,TEMPORAL,0.106343358755112,303,1.90380525588989,0.230068337129843
G00789,N0112,N0113,TEMPORAL,0.285863041877747,208,1.30690264701843,0.157934700075927
G00790,N0113,N0114,TEMPORAL,0.241297528147697,227,1.42628288269043,0.172361427486713
G00791,N0114,N0115,TEMPORAL,0.170732051134109,738.000677506464,1.64619469642639,0.19893697798026
G00792,N0115,N0116,TEMPORAL,0.0922166779637337,314,1.97292017936707,0.238420652999238
G00793,N0116,N0117,TEMPORAL,0.0125246560201049,420,2.63893795013428,0.318906605922553
G00794,N0117,N0118,TEMPORAL,0.16360242664814,734.000681198594,1.67132687568665,0.201974183750949
G00795,N0118,N0119,TEMPORAL,0.103679791092873,305,1.9163715839386,0.231586940015184
G00796,N0119,N0120,TEMPORAL,0.298327028751373,203,1.2754864692688,0.154138192862568
G00797,N0120,N0121,TEMPORAL,0.230305969715118,232,1.45769906044006,0.176157934700075
G00798,N0121,N0122,TEMPORAL,0.174367740750313,740.000675675367,1.63362812995911,0.197418375094912
G00799,N0122,N0123,TEMPORAL,0.106343358755112,303,1.90380525588989,0.23006833712984
G00800,N0123,N0124,TEMPORAL,0.00760025717318058,436,2.7394688129425,0.331055429005318
G00801,N0124,N0125,TEMPORAL,0.172544062137604,739.000676589677,1.63991093635559,0.198177676537583
G00802,N0125,N0126,TEMPORAL,0.118863388895988,294,1.84725642204285,0.223234624145789
G00803,N0126,N0127,TEMPORAL,0.00522916996851563,446,2.80230069160461,0.338648443432042
G00804,N0127,N0128,TEMPORAL,0.254891961812973,779.000641848259,1.38858389854431,0.167805618830673
G00805,N0128,N0129,TEMPORAL,0.232479825615883,231,1.45141577720642,0.175398633257405
G00806,N0129,N0130,TEMPORAL,0.00210914481431246,541,2.88398194313049,0.410782080485951
G00807,N0130,N0131,TEMPORAL,0.170732051134109,738.000677506464,1.64619469642639,0.19893697798026
G00808,N0131,N0132,TEMPORAL,0.118863366544247,294,1.84725654125214,0.223234624145785
G00809,N0132,N0133,TEMPORAL,0.00423173699527979,451,2.83371639251709,0.342444950645405
G00810,N0133,N0134,TEMPORAL,0.0036905815359205,546.000915750148,2.85256624221802,0.344722854973426
G00811,N0001,N0014,ANCHOR_EVENT,1,0,NaN,NaN
G00812,N0002,N0037,ANCHOR_EVENT,1,0,NaN,NaN
G00813,N0003,N0039,ANCHOR_EVENT,1,0,NaN,NaN
G00814,N0004,N0043,ANCHOR_EVENT,1,0,NaN,NaN
G00815,N0005,N0045,ANCHOR_EVENT,1,0,NaN,NaN
G00816,N0006,N0048,ANCHOR_EVENT,1,0,NaN,NaN
G00817,N0007,N0051,ANCHOR_EVENT,1,0,NaN,NaN
G00818,N0008,N0053,ANCHOR_EVENT,1,0,NaN,NaN
G00819,N0009,N0056,ANCHOR_EVENT,1,0,NaN,NaN
G00820,N0010,N0059,ANCHOR_EVENT,1,0,NaN,NaN
G00821,N0011,N0062,ANCHOR_EVENT,1,0,NaN,NaN
G00822,N0012,N0065,ANCHOR_EVENT,1,0,NaN,NaN
