lag_samples,acf_score,phase_score,combined_score
2672,0,1.00000000000008,0.36000000000003
2654,0,1.00000000000008,0.360000000000029
2692,0,1.00000000000008,0.360000000000029
2724,0,1.00000000000008,0.360000000000028
3330,0,1.00000000000008,0.360000000000028
1848,0,1.00000000000008,0.360000000000028
3244,0,1.00000000000008,0.360000000000028
3324,0,1.00000000000007,0.360000000000026
3338,0,1.00000000000007,0.360000000000025
3262,0,1.00000000000007,0.360000000000025
1820,0,1.00000000000007,0.360000000000025
1808,0,1.00000000000007,0.360000000000025
3180,0,1.00000000000007,0.360000000000025
3242,0,1.00000000000007,0.360000000000025
2850,0,1.00000000000007,0.360000000000024
3286,0,1.00000000000006,0.360000000000023
2648,0,1.00000000000006,0.360000000000022
2758,0,1.00000000000006,0.360000000000022
1760,0,1.00000000000006,0.360000000000021
3240,0,1.00000000000006,0.360000000000021
1812,0,1.00000000000006,0.360000000000021
1810,0,1.00000000000006,0.36000000000002
2750,0,1.00000000000006,0.36000000000002
3274,0,1.00000000000006,0.36000000000002
3282,0,1.00000000000005,0.360000000000019
2748,0,1.00000000000005,0.360000000000019
2234,0,1.00000000000005,0.360000000000019
2766,0,1.00000000000005,0.360000000000019
2828,0,1.00000000000005,0.360000000000019
2172,0,1.00000000000005,0.360000000000019
2716,0,1.00000000000005,0.360000000000019
3264,0,1.00000000000005,0.360000000000018
2162,0,1.00000000000005,0.360000000000017
2838,0,1.00000000000005,0.360000000000017
2862,0,1.00000000000005,0.360000000000016
2858,0,1.00000000000004,0.360000000000016
2154,0,1.00000000000004,0.360000000000016
2846,0,1.00000000000004,0.360000000000016
1806,0,1.00000000000004,0.360000000000015
2668,0,1.00000000000004,0.360000000000014
2168,0,1.00000000000004,0.360000000000014
2832,0,1.00000000000004,0.360000000000014
3232,0,1.00000000000004,0.360000000000013
1768,0,1.00000000000004,0.360000000000013
2848,0,1.00000000000003,0.360000000000012
3316,0,1.00000000000003,0.360000000000012
3312,0,1.00000000000003,0.360000000000011
3356,0,1.00000000000003,0.360000000000011
1766,0,1.00000000000003,0.360000000000011
2710,0,1.00000000000003,0.360000000000011
3234,0,1.00000000000003,0.360000000000011
3306,0,1.00000000000003,0.360000000000011
2656,0,1.00000000000003,0.36000000000001
1816,0,1.00000000000003,0.36000000000001
2720,0,1.00000000000003,0.36000000000001
2676,0,1.00000000000003,0.36000000000001
2834,0,1.00000000000003,0.360000000000009
2166,0,1.00000000000003,0.360000000000009
3304,0,1.00000000000002,0.360000000000009
2814,0,1.00000000000002,0.360000000000008
1822,0,1.00000000000002,0.360000000000008
3178,0,1.00000000000002,0.360000000000008
2816,0,1.00000000000002,0.360000000000007
2800,0,1.00000000000002,0.360000000000007
3268,0,1.00000000000002,0.360000000000007
2236,0,1.00000000000002,0.360000000000007
2764,0,1.00000000000002,0.360000000000007
3332,0,1.00000000000002,0.360000000000007
1800,0,1.00000000000002,0.360000000000006
2702,0,1.00000000000002,0.360000000000005
3270,0,1.00000000000001,0.360000000000005
3358,0,1.00000000000001,0.360000000000004
2732,0,1.00000000000001,0.360000000000004
3296,0,1.00000000000001,0.360000000000004
2674,0,1.00000000000001,0.360000000000002
2728,0,1,0.360000000000002
2804,0,1,0.360000000000002
3260,0,1,0.360000000000002
2810,0,1,0.360000000000001
2740,0,1,0.360000000000001
3350,0,1,0.360000000000001
2232,0,1,0.36
3300,0,1,0.36
2768,0,1,0.36
1842,0,0.999999999999999,0.36
3158,0,0.999999999999999,0.36
2178,0,0.999999999999999,0.359999999999999
2822,0,0.999999999999998,0.359999999999999
2706,0,0.999999999999997,0.359999999999999
3328,0,0.999999999999997,0.359999999999999
2238,0,0.999999999999996,0.359999999999999
2762,0,0.999999999999996,0.359999999999999
2160,0,0.999999999999993,0.359999999999997
2840,0,0.999999999999993,0.359999999999997
1832,0,0.999999999999992,0.359999999999997
3168,0,0.999999999999992,0.359999999999997
3354,0,0.999999999999991,0.359999999999997
1830,0,0.999999999999989,0.359999999999996
3170,0,0.999999999999989,0.359999999999996
2754,0,0.999999999999989,0.359999999999996
3174,0,0.999999999999989,0.359999999999996
1826,0,0.999999999999989,0.359999999999996
2170,0,0.999999999999989,0.359999999999996
2830,0,0.999999999999989,0.359999999999996
3314,0,0.999999999999988,0.359999999999996
2704,0,0.999999999999987,0.359999999999995
1838,0,0.999999999999986,0.359999999999995
3162,0,0.999999999999986,0.359999999999995
2688,0,0.999999999999986,0.359999999999995
3272,0,0.999999999999985,0.359999999999995
3276,0,0.999999999999985,0.359999999999995
2682,0,0.999999999999984,0.359999999999994
2866,0,0.999999999999984,0.359999999999994
3252,0,0.999999999999983,0.359999999999994
2802,0,0.999999999999983,0.359999999999994
3166,0,0.999999999999982,0.359999999999994
1834,0,0.999999999999982,0.359999999999994
2652,0,0.999999999999981,0.359999999999993
2718,0,0.99999999999998,0.359999999999993
3280,0,0.99999999999998,0.359999999999993
3288,0,0.999999999999979,0.359999999999993
3348,0,0.999999999999979,0.359999999999993
3278,0,0.999999999999976,0.359999999999991
2746,0,0.999999999999975,0.359999999999991
2842,0,0.999999999999975,0.359999999999991
3322,0,0.999999999999975,0.359999999999991
2158,0,0.999999999999975,0.359999999999991
2176,0,0.999999999999974,0.359999999999991
2824,0,0.999999999999974,0.359999999999991
3290,0,0.999999999999974,0.35999999999999
2752,0,0.999999999999973,0.35999999999999
2644,0,0.999999999999973,0.35999999999999
3258,0,0.999999999999973,0.35999999999999
2678,0,0.999999999999972,0.35999999999999
2756,0,0.999999999999971,0.35999999999999
3340,0,0.999999999999971,0.359999999999989
2642,0,0.99999999999997,0.359999999999989
1828,0,0.999999999999969,0.359999999999989
3172,0,0.999999999999969,0.359999999999989
3250,0,0.999999999999968,0.359999999999989
3336,0,0.999999999999967,0.359999999999988
2860,0,0.999999999999967,0.359999999999988
3320,0,0.999999999999966,0.359999999999988
2742,0,0.999999999999965,0.359999999999987
2240,0,0.999999999999963,0.359999999999987
2760,0,0.999999999999963,0.359999999999987
3318,0,0.999999999999963,0.359999999999986
2722,0,0.999999999999957,0.359999999999984
2736,0,0.999999999999957,0.359999999999984
2696,0,0.999999999999957,0.359999999999984
2808,0,0.999999999999955,0.359999999999984
1764,0,0.999999999999955,0.359999999999984
3236,0,0.999999999999955,0.359999999999984
3352,0,0.999999999999949,0.359999999999982
1814,0,0.999999999999948,0.359999999999981
3256,0,0.999999999999944,0.35999999999998
2680,0,0.999999999999943,0.35999999999998
2734,0,0.999999999999943,0.359999999999979
2650,0,0.999999999999942,0.359999999999979
3176,0,0.999999999999941,0.359999999999979
1824,0,0.999999999999941,0.359999999999979
3334,0,0.999999999999939,0.359999999999978
3248,0,0.999999999999938,0.359999999999978
1802,0,0.999999999999935,0.359999999999977
2640,0,0.999999999999934,0.359999999999976
2844,0,0.999999999999934,0.359999999999976
2156,0,0.999999999999934,0.359999999999976
1836,0,0.999999999999934,0.359999999999976
2182,0,0.999999999999934,0.359999999999976
2818,0,0.999999999999934,0.359999999999976
3164,0,0.999999999999934,0.359999999999976
2812,0,0.999999999999932,0.359999999999976
2666,0,0.999999999999932,0.359999999999975
1846,0,0.99999999999993,0.359999999999975
2670,0,0.99999999999993,0.359999999999975
2708,0,0.999999999999928,0.359999999999974
3298,0,0.999999999999927,0.359999999999974
2664,0,0.999999999999923,0.359999999999972
3246,0,0.999999999999923,0.359999999999972
3326,0,0.999999999999923,0.359999999999972
1804,0,0.999999999999922,0.359999999999972
2806,0,0.999999999999921,0.359999999999971
1818,0,0.99999999999992,0.359999999999971
3182,0,0.99999999999992,0.359999999999971
2726,0,0.999999999999919,0.359999999999971
2698,0,0.999999999999918,0.35999999999997
2646,0,0.999999999999918,0.35999999999997
3360,0,0.999999999999917,0.35999999999997
3346,0,0.999999999999917,0.35999999999997
3284,0,0.999999999999916,0.35999999999997
2712,0,0.999999999999913,0.359999999999969
2694,0,0.999999999999909,0.359999999999967
2864,0,0.999999999999908,0.359999999999967
2690,0,0.999999999999907,0.359999999999967
3294,0,0.999999999999907,0.359999999999967
1762,0,0.999999999999907,0.359999999999966
3238,0,0.999999999999907,0.359999999999966
2714,0,0.999999999999907,0.359999999999966
1844,0,0.999999999999906,0.359999999999966
2658,0,0.999999999999906,0.359999999999966
3156,0,0.999999999999906,0.359999999999966
2730,0,0.999999999999902,0.359999999999965
3310,0,0.999999999999902,0.359999999999965
3344,0,0.999999999999901,0.359999999999964
2174,0,0.999999999999893,0.359999999999961
2826,0,0.999999999999893,0.359999999999961
3342,0,0.999999999999884,0.359999999999958
2180,0,0.999999999999884,0.359999999999958
2820,0,0.999999999999884,0.359999999999958
